category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:0016543	0.9999999999928258	0.8491095837431168	0	2	male courtship behavior, orientation prior to leg tapping and wing vibration	BP	1.0
GO:0016545	0.9999999999928258	0.8491095837431168	0	2	male courtship behavior, veined wing vibration	BP	1.0
GO:0016590	0.9999999999928258	0.8491095837431168	0	2	ACF complex	CC	1.0
GO:0016595	0.9999999999928258	0.8491095837431168	0	2	glutamate binding	MF	1.0
GO:0016817	0.9999999999928258	0.8491095837431168	0	2	hydrolase activity, acting on acid anhydrides	MF	1.0
GO:0017002	0.9999999999928258	0.8491095837431168	0	2	activin-activated receptor activity	MF	1.0
GO:0017018	0.9999999999928258	0.8491095837431168	0	2	myosin phosphatase activity	MF	1.0
GO:0017154	0.9999999999928258	0.8491095837431168	0	2	semaphorin receptor activity	MF	1.0
GO:0019208	0.9999999999928258	0.8491095837431168	0	2	phosphatase regulator activity	MF	1.0
GO:0019786	0.9999999999928258	0.8491095837431168	0	2	Atg8-specific protease activity	MF	1.0
GO:0021954	0.9999999999928258	0.8491095837431168	0	2	central nervous system neuron development	BP	1.0
GO:0022407	0.9999999999928258	0.8491095837431168	0	2	regulation of cell-cell adhesion	BP	1.0
GO:0030046	0.9999999999928258	0.8491095837431168	0	2	parallel actin filament bundle assembly	BP	1.0
GO:0030047	0.9999999999928258	0.8491095837431168	0	2	actin modification	BP	1.0
GO:0030055	0.9999999999928258	0.8491095837431168	0	2	cell-substrate junction	CC	1.0
GO:0030111	0.9999999999928258	0.8491095837431168	0	2	regulation of Wnt signaling pathway	BP	1.0
GO:0030201	0.9999999999928258	0.8491095837431168	0	2	heparan sulfate proteoglycan metabolic process	BP	1.0
GO:0030228	0.9999999999928258	0.8491095837431168	0	2	lipoprotein particle receptor activity	MF	1.0
GO:0030299	0.9999999999928258	0.8491095837431168	0	2	intestinal cholesterol absorption	BP	1.0
GO:0030321	0.9999999999928258	0.8491095837431168	0	2	transepithelial chloride transport	BP	1.0
GO:0030350	0.9999999999928258	0.8491095837431168	0	2	iron-responsive element binding	MF	1.0
GO:0030428	0.9999999999928258	0.8491095837431168	0	2	cell septum	CC	1.0
GO:0030473	0.9999999999928258	0.8491095837431168	0	2	nuclear migration along microtubule	BP	1.0
GO:0030506	0.9999999999928258	0.8491095837431168	0	2	ankyrin binding	MF	1.0
GO:0030516	0.9999999999928258	0.8491095837431168	0	2	regulation of axon extension	BP	1.0
GO:0030537	0.9999999999928258	0.8491095837431168	0	2	larval behavior	BP	1.0
GO:0030540	0.9999999999928258	0.8491095837431168	0	2	female genitalia development	BP	1.0
GO:0030574	0.9999999999928258	0.8491095837431168	0	2	collagen catabolic process	BP	1.0
GO:0030623	0.9999999999928258	0.8491095837431168	0	2	U5 snRNA binding	MF	1.0
GO:0030703	0.9999999999928258	0.8491095837431168	0	2	eggshell formation	BP	1.0
GO:0030715	0.9999999999928258	0.8491095837431168	0	2	oocyte growth in germarium-derived egg chamber	BP	1.0
GO:0030725	0.9999999999928258	0.8491095837431168	0	2	germline ring canal formation	BP	1.0
GO:0030863	0.9999999999928258	0.8491095837431168	0	2	cortical cytoskeleton	CC	1.0
GO:0030867	0.9999999999928258	0.8491095837431168	0	2	rough endoplasmic reticulum membrane	CC	1.0
GO:0030892	0.9999999999928258	0.8491095837431168	0	2	mitotic cohesin complex	CC	1.0
GO:0030953	0.9999999999928258	0.8491095837431168	0	2	astral microtubule organization	BP	1.0
GO:0030954	0.9999999999928258	0.8491095837431168	0	2	astral microtubule nucleation	BP	1.0
GO:0030974	0.9999999999928258	0.8491095837431168	0	2	thiamine pyrophosphate transmembrane transport	BP	1.0
GO:0031062	0.9999999999928258	0.8491095837431168	0	2	positive regulation of histone methylation	BP	1.0
GO:0031106	0.9999999999928258	0.8491095837431168	0	2	septin ring organization	BP	1.0
GO:0031115	0.9999999999928258	0.8491095837431168	0	2	negative regulation of microtubule polymerization	BP	1.0
GO:0031117	0.9999999999928258	0.8491095837431168	0	2	positive regulation of microtubule depolymerization	BP	1.0
GO:0031223	0.9999999999928258	0.8491095837431168	0	2	auditory behavior	BP	1.0
GO:0031251	0.9999999999928258	0.8491095837431168	0	2	PAN complex	CC	1.0
GO:0031254	0.9999999999928258	0.8491095837431168	0	2	cell trailing edge	CC	1.0
GO:0031261	0.9999999999928258	0.8491095837431168	0	2	DNA replication preinitiation complex	CC	1.0
GO:0031434	0.9999999999928258	0.8491095837431168	0	2	mitogen-activated protein kinase kinase binding	MF	1.0
GO:0031489	0.9999999999928258	0.8491095837431168	0	2	myosin V binding	MF	1.0
GO:0031502	0.9999999999928258	0.8491095837431168	0	2	dolichyl-phosphate-mannose-protein mannosyltransferase complex	CC	1.0
GO:0031536	0.9999999999928258	0.8491095837431168	0	2	positive regulation of exit from mitosis	BP	1.0
GO:0031571	0.9999999999928258	0.8491095837431168	0	2	mitotic G1 DNA damage checkpoint signaling	BP	1.0
GO:0031955	0.9999999999928258	0.8491095837431168	0	2	short-chain fatty acid-CoA ligase activity	MF	1.0
GO:0032033	0.9999999999928258	0.8491095837431168	0	2	myosin II light chain binding	MF	1.0
GO:0032051	0.9999999999928258	0.8491095837431168	0	2	clathrin light chain binding	MF	1.0
GO:0032093	0.9999999999928258	0.8491095837431168	0	2	SAM domain binding	MF	1.0
GO:0032116	0.9999999999928258	0.8491095837431168	0	2	SMC loading complex	CC	1.0
GO:0032217	0.9999999999928258	0.8491095837431168	0	2	riboflavin transmembrane transporter activity	MF	1.0
GO:0032218	0.9999999999928258	0.8491095837431168	0	2	riboflavin transport	BP	1.0
GO:0032233	0.9999999999928258	0.8491095837431168	0	2	positive regulation of actin filament bundle assembly	BP	1.0
GO:0032300	0.9999999999928258	0.8491095837431168	0	2	mismatch repair complex	CC	1.0
GO:0032301	0.9999999999928258	0.8491095837431168	0	2	MutSalpha complex	CC	1.0
GO:0032368	0.9999999999928258	0.8491095837431168	0	2	regulation of lipid transport	BP	1.0
GO:0032374	0.9999999999928258	0.8491095837431168	0	2	regulation of cholesterol transport	BP	1.0
GO:0032389	0.9999999999928258	0.8491095837431168	0	2	MutLalpha complex	CC	1.0
GO:0032453	0.9999999999928258	0.8491095837431168	0	2	histone H3-methyl-lysine-4 demethylase activity	MF	1.0
GO:0032838	0.9999999999928258	0.8491095837431168	0	2	plasma membrane bounded cell projection cytoplasm	CC	1.0
GO:0032874	0.9999999999928258	0.8491095837431168	0	2	positive regulation of stress-activated MAPK cascade	BP	1.0
GO:0032970	0.9999999999928258	0.8491095837431168	0	2	regulation of actin filament-based process	BP	1.0
GO:0033157	0.9999999999928258	0.8491095837431168	0	2	regulation of intracellular protein transport	BP	1.0
GO:0033365	0.9999999999928258	0.8491095837431168	0	2	protein localization to organelle	BP	1.0
GO:0033549	0.9999999999928258	0.8491095837431168	0	2	MAP kinase phosphatase activity	MF	1.0
GO:0033558	0.9999999999928258	0.8491095837431168	0	2	protein deacetylase activity	MF	1.0
GO:0033596	0.9999999999928258	0.8491095837431168	0	2	TSC1-TSC2 complex	CC	1.0
GO:0033628	0.9999999999928258	0.8491095837431168	0	2	regulation of cell adhesion mediated by integrin	BP	1.0
GO:0034097	0.9999999999928258	0.8491095837431168	0	2	response to cytokine	BP	1.0
GO:0034110	0.9999999999928258	0.8491095837431168	0	2	regulation of homotypic cell-cell adhesion	BP	1.0
GO:0034116	0.9999999999928258	0.8491095837431168	0	2	positive regulation of heterotypic cell-cell adhesion	BP	1.0
GO:0034515	0.9999999999928258	0.8491095837431168	0	2	proteasome storage granule	CC	1.0
GO:0034593	0.9999999999928258	0.8491095837431168	0	2	phosphatidylinositol bisphosphate phosphatase activity	MF	1.0
GO:0034720	0.9999999999928258	0.8491095837431168	0	2	histone H3-K4 demethylation	BP	1.0
GO:0034722	0.9999999999928258	0.8491095837431168	0	2	gamma-glutamyl-peptidase activity	MF	1.0
GO:0034761	0.9999999999928258	0.8491095837431168	0	2	positive regulation of iron ion transmembrane transport	BP	1.0
GO:0035004	0.9999999999928258	0.8491095837431168	0	2	phosphatidylinositol 3-kinase activity	MF	1.0
GO:0035013	0.9999999999928258	0.8491095837431168	0	2	myosuppressin receptor activity	MF	1.0
GO:0035045	0.9999999999928258	0.8491095837431168	0	2	sperm plasma membrane disassembly	BP	1.0
GO:0035053	0.9999999999928258	0.8491095837431168	0	2	dorsal vessel heart proper cell fate commitment	BP	1.0
GO:0035101	0.9999999999928258	0.8491095837431168	0	2	FACT complex	CC	1.0
GO:0035106	0.9999999999928258	0.8491095837431168	0	2	operant conditioning	BP	1.0
GO:0035155	0.9999999999928258	0.8491095837431168	0	2	negative regulation of terminal cell fate specification, open tracheal system	BP	1.0
GO:0035157	0.9999999999928258	0.8491095837431168	0	2	negative regulation of fusion cell fate specification	BP	1.0
GO:0035168	0.9999999999928258	0.8491095837431168	0	2	larval lymph gland hemocyte differentiation	BP	1.0
GO:0035173	0.9999999999928258	0.8491095837431168	0	2	histone kinase activity	MF	1.0
GO:0035180	0.9999999999928258	0.8491095837431168	0	2	larval wandering behavior	BP	1.0
GO:0035182	0.9999999999928258	0.8491095837431168	0	2	female germline ring canal outer rim	CC	1.0
GO:0035198	0.9999999999928258	0.8491095837431168	0	2	miRNA binding	MF	1.0
GO:0035231	0.9999999999928258	0.8491095837431168	0	2	cytoneme assembly	BP	1.0
GO:0035237	0.9999999999928258	0.8491095837431168	0	2	corazonin receptor activity	MF	1.0
GO:0035265	0.9999999999928258	0.8491095837431168	0	2	organ growth	BP	1.0
GO:0035314	0.9999999999928258	0.8491095837431168	0	2	scab formation	BP	1.0
GO:0035385	0.9999999999928258	0.8491095837431168	0	2	Roundabout signaling pathway	BP	1.0
GO:0035418	0.9999999999928258	0.8491095837431168	0	2	protein localization to synapse	BP	1.0
GO:0035493	0.9999999999928258	0.8491095837431168	0	2	SNARE complex assembly	BP	1.0
GO:0035517	0.9999999999928258	0.8491095837431168	0	2	PR-DUB complex	CC	1.0
GO:0035522	0.9999999999928258	0.8491095837431168	0	2	monoubiquitinated histone H2A deubiquitination	BP	1.0
GO:0035612	0.9999999999928258	0.8491095837431168	0	2	AP-2 adaptor complex binding	MF	1.0
GO:0035736	0.9999999999928258	0.8491095837431168	0	2	cell proliferation involved in compound eye morphogenesis	BP	1.0
GO:0035800	0.9999999999928258	0.8491095837431168	0	2	deubiquitinase activator activity	MF	1.0
GO:0035825	0.9999999999928258	0.8491095837431168	0	2	homologous recombination	BP	1.0
GO:0036058	0.9999999999928258	0.8491095837431168	0	2	filtration diaphragm assembly	BP	1.0
GO:0036093	0.9999999999928258	0.8491095837431168	0	2	germ cell proliferation	BP	1.0
GO:0036292	0.9999999999928258	0.8491095837431168	0	2	DNA rewinding	BP	1.0
GO:0036465	0.9999999999928258	0.8491095837431168	0	2	synaptic vesicle recycling	BP	1.0
GO:0036490	0.9999999999928258	0.8491095837431168	0	2	regulation of translation in response to endoplasmic reticulum stress	BP	1.0
GO:0036499	0.9999999999928258	0.8491095837431168	0	2	PERK-mediated unfolded protein response	BP	1.0
GO:0036503	0.9999999999928258	0.8491095837431168	0	2	ERAD pathway	BP	1.0
GO:0038007	0.9999999999928258	0.8491095837431168	0	2	netrin-activated signaling pathway	BP	1.0
GO:0038061	0.9999999999928258	0.8491095837431168	0	2	NIK/NF-kappaB signaling	BP	1.0
GO:0038062	0.9999999999928258	0.8491095837431168	0	2	protein tyrosine kinase collagen receptor activity	MF	1.0
GO:0040017	0.9999999999928258	0.8491095837431168	0	2	positive regulation of locomotion	BP	1.0
GO:0042056	0.9999999999928258	0.8491095837431168	0	2	chemoattractant activity	MF	1.0
GO:0042062	0.9999999999928258	0.8491095837431168	0	2	long-term strengthening of neuromuscular junction	BP	1.0
GO:0042247	0.9999999999928258	0.8491095837431168	0	2	establishment of planar polarity of follicular epithelium	BP	1.0
GO:0042427	0.9999999999928258	0.8491095837431168	0	2	serotonin biosynthetic process	BP	1.0
GO:0042682	0.9999999999928258	0.8491095837431168	0	2	regulation of compound eye cone cell fate specification	BP	1.0
GO:0042693	0.9999999999928258	0.8491095837431168	0	2	muscle cell fate commitment	BP	1.0
GO:0042780	0.9999999999928258	0.8491095837431168	0	2	tRNA 3'-end processing	BP	1.0
GO:0042953	0.9999999999928258	0.8491095837431168	0	2	lipoprotein transport	BP	1.0
GO:0043008	0.9999999999928258	0.8491095837431168	0	2	ATP-dependent protein binding	MF	1.0
GO:0043063	0.9999999999928258	0.8491095837431168	0	2	intercellular bridge organization	BP	1.0
GO:0043208	0.9999999999928258	0.8491095837431168	0	2	glycosphingolipid binding	MF	1.0
GO:0043271	0.9999999999928258	0.8491095837431168	0	2	negative regulation of ion transport	BP	1.0
GO:0043291	0.9999999999928258	0.8491095837431168	0	2	RAVE complex	CC	1.0
GO:0043548	0.9999999999928258	0.8491095837431168	0	2	phosphatidylinositol 3-kinase binding	MF	1.0
GO:0043560	0.9999999999928258	0.8491095837431168	0	2	insulin receptor substrate binding	MF	1.0
GO:0043564	0.9999999999928258	0.8491095837431168	0	2	Ku70:Ku80 complex	CC	1.0
GO:0043620	0.9999999999928258	0.8491095837431168	0	2	regulation of DNA-templated transcription in response to stress	BP	1.0
GO:0043704	0.9999999999928258	0.8491095837431168	0	2	photoreceptor cell fate specification	BP	1.0
GO:0045002	0.9999999999928258	0.8491095837431168	0	2	double-strand break repair via single-strand annealing	BP	1.0
GO:0045159	0.9999999999928258	0.8491095837431168	0	2	myosin II binding	MF	1.0
GO:0045294	0.9999999999928258	0.8491095837431168	0	2	alpha-catenin binding	MF	1.0
GO:0045315	0.9999999999928258	0.8491095837431168	0	2	positive regulation of compound eye photoreceptor development	BP	1.0
GO:0045334	0.9999999999928258	0.8491095837431168	0	2	clathrin-coated endocytic vesicle	CC	1.0
GO:0045470	0.9999999999928258	0.8491095837431168	0	2	R8 cell-mediated photoreceptor organization	BP	1.0
GO:0045496	0.9999999999928258	0.8491095837431168	0	2	male analia development	BP	1.0
GO:0045497	0.9999999999928258	0.8491095837431168	0	2	female analia development	BP	1.0
GO:0045849	0.9999999999928258	0.8491095837431168	0	2	negative regulation of nurse cell apoptotic process	BP	1.0
GO:0045856	0.9999999999928258	0.8491095837431168	0	2	positive regulation of pole plasm oskar mRNA localization	BP	1.0
GO:0046528	0.9999999999928258	0.8491095837431168	0	2	imaginal disc fusion	BP	1.0
GO:0046532	0.9999999999928258	0.8491095837431168	0	2	regulation of photoreceptor cell differentiation	BP	1.0
GO:0046536	0.9999999999928258	0.8491095837431168	0	2	dosage compensation complex	CC	1.0
GO:0046598	0.9999999999928258	0.8491095837431168	0	2	positive regulation of viral entry into host cell	BP	1.0
GO:0046602	0.9999999999928258	0.8491095837431168	0	2	regulation of mitotic centrosome separation	BP	1.0
GO:0046661	0.9999999999928258	0.8491095837431168	0	2	male sex differentiation	BP	1.0
GO:0046790	0.9999999999928258	0.8491095837431168	0	2	virion binding	MF	1.0
GO:0046826	0.9999999999928258	0.8491095837431168	0	2	negative regulation of protein export from nucleus	BP	1.0
GO:0046827	0.9999999999928258	0.8491095837431168	0	2	positive regulation of protein export from nucleus	BP	1.0
GO:0046900	0.9999999999928258	0.8491095837431168	0	2	tetrahydrofolylpolyglutamate metabolic process	BP	1.0
GO:0046929	0.9999999999928258	0.8491095837431168	0	2	negative regulation of neurotransmitter secretion	BP	1.0
GO:0046958	0.9999999999928258	0.8491095837431168	0	2	nonassociative learning	BP	1.0
GO:0046987	0.9999999999928258	0.8491095837431168	0	2	N-acetyllactosamine beta-1,3-glucuronosyltransferase activity	MF	1.0
GO:0046988	0.9999999999928258	0.8491095837431168	0	2	asioloorosomucoid beta-1,3-glucuronosyltransferase activity	MF	1.0
GO:0046989	0.9999999999928258	0.8491095837431168	0	2	galactosyl beta-1,3 N-acetylgalactosamine beta-1,3-glucuronosyltransferase activity	MF	1.0
GO:0047485	0.9999999999928258	0.8491095837431168	0	2	protein N-terminus binding	MF	1.0
GO:0048058	0.9999999999928258	0.8491095837431168	0	2	compound eye corneal lens development	BP	1.0
GO:0048071	0.9999999999928258	0.8491095837431168	0	2	sex-specific pigmentation	BP	1.0
GO:0048086	0.9999999999928258	0.8491095837431168	0	2	negative regulation of developmental pigmentation	BP	1.0
GO:0048135	0.9999999999928258	0.8491095837431168	0	2	female germ-line cyst formation	BP	1.0
GO:0048150	0.9999999999928258	0.8491095837431168	0	2	behavioral response to ether	BP	1.0
GO:0048215	0.9999999999928258	0.8491095837431168	0	2	positive regulation of Golgi vesicle fusion to target membrane	BP	1.0
GO:0048240	0.9999999999928258	0.8491095837431168	0	2	sperm capacitation	BP	1.0
GO:0048284	0.9999999999928258	0.8491095837431168	0	2	organelle fusion	BP	1.0
GO:0048491	0.9999999999928258	0.8491095837431168	0	2	retrograde synaptic vesicle transport	BP	1.0
GO:0048681	0.9999999999928258	0.8491095837431168	0	2	negative regulation of axon regeneration	BP	1.0
GO:0048682	0.9999999999928258	0.8491095837431168	0	2	sprouting of injured axon	BP	1.0
GO:0048736	0.9999999999928258	0.8491095837431168	0	2	appendage development	BP	1.0
GO:0048754	0.9999999999928258	0.8491095837431168	0	2	branching morphogenesis of an epithelial tube	BP	1.0
GO:0048806	0.9999999999928258	0.8491095837431168	0	2	genitalia development	BP	1.0
GO:0048936	0.9999999999928258	0.8491095837431168	0	2	peripheral nervous system neuron axonogenesis	BP	1.0
GO:0050658	0.9999999999928258	0.8491095837431168	0	2	RNA transport	BP	1.0
GO:0050665	0.9999999999928258	0.8491095837431168	0	2	hydrogen peroxide biosynthetic process	BP	1.0
GO:0050728	0.9999999999928258	0.8491095837431168	0	2	negative regulation of inflammatory response	BP	1.0
GO:0050771	0.9999999999928258	0.8491095837431168	0	2	negative regulation of axonogenesis	BP	1.0
GO:0050778	0.9999999999928258	0.8491095837431168	0	2	positive regulation of immune response	BP	1.0
GO:0050793	0.9999999999928258	0.8491095837431168	0	2	regulation of developmental process	BP	1.0
GO:0050995	0.9999999999928258	0.8491095837431168	0	2	negative regulation of lipid catabolic process	BP	1.0
GO:0051125	0.9999999999928258	0.8491095837431168	0	2	regulation of actin nucleation	BP	1.0
GO:0051126	0.9999999999928258	0.8491095837431168	0	2	negative regulation of actin nucleation	BP	1.0
GO:0051208	0.9999999999928258	0.8491095837431168	0	2	sequestering of calcium ion	BP	1.0
GO:0051219	0.9999999999928258	0.8491095837431168	0	2	phosphoprotein binding	MF	1.0
GO:0051295	0.9999999999928258	0.8491095837431168	0	2	establishment of meiotic spindle localization	BP	1.0
GO:0051307	0.9999999999928258	0.8491095837431168	0	2	meiotic chromosome separation	BP	1.0
GO:0051451	0.9999999999928258	0.8491095837431168	0	2	myoblast migration	BP	1.0
GO:0051492	0.9999999999928258	0.8491095837431168	0	2	regulation of stress fiber assembly	BP	1.0
